0.0	0.0	0.0	0	-1.434459840070454e-05	-3.946227410219374e-05	-0.00016176620129140296	1.434459840070454e-05	3.946227410219374e-05	0.00016176620129140296	5.8522722068313975	2.3931736926698286	5.8548134371151885	2.3957149229536188
0.028	0.004	0.001675515297953498	0	-5.378490532021693e-06	-4.379149757914882e-05	-0.00018509283038550334	0.004005378490532022	0.0017193067955326468	0.00018509283038550334	6.074317291309157	2.4833566692497335	6.077224966102367	2.4862643440429433
0.04	0.008	0.003351025892143287	0	-5.378490532021693e-06	-4.379149757914882e-05	-0.00018509283038550334	0.008005378490532022	0.003394817389722436	0.00018509283038550334	6.296666460287367	2.5743852609980644	6.299574135080578	2.5772929357912746
0.064	0.012	0.005026527078818862	0	-5.378490532021693e-06	-4.379149757914882e-05	-0.00018509283038550334	0.012005378490532022	0.005070318576398011	0.00018509283038550334	6.519010412473664	2.665419071469848	6.521918087266874	2.668326746263057
0.084	0.016	0.006702014154256131	0	-5.378490532021693e-06	-4.379149757914882e-05	-0.00018509283038550334	0.016005378490532022	0.00674580565183528	0.00018509283038550334	6.741348963666581	2.7564582849347525	6.744256638459791	2.759365959727962
0.104	0.02	0.008377482414770612	0	-5.378490532021693e-06	-4.379149757914882e-05	-0.00018509283038550334	0.020005378490532022	0.008421273912349762	0.00018509283038550334	6.963681929679813	2.8475030856472774	6.9665896044730236	2.850410760440487
0.12	0.024	0.010052927156730652	0	0.004075974919164248	0.0016482669541276957	-0.0015131223518729763	0.019924025080835753	0.008404660202602957	0.0015131223518729763	6.953159742280355	2.825315803893621	6.976929802484313	2.849085864097581
0.144	0.028000000000000004	0.011728343676570616	0	0.004075974919164248	0.0016482669541276957	-0.0015131223518729763	0.023924025080835756	0.01008007672244292	0.0015131223518729763	7.175601715110404	2.9160770024177673	7.199371775314362	2.9398470626217277
0.164	0.032	0.013403727270804093	0	0.004075974919164248	0.0016482669541276957	-0.0015131223518729763	0.027924025080835753	0.011755460316676397	0.0015131223518729763	7.3980375584574025	3.0068443490024057	7.4218076186613615	3.0306144092063656
0.184	0.036	0.015079073236037119	0	0.004075974919164248	0.0016482669541276957	-0.0015131223518729763	0.03192402508083575	0.013430806281909423	0.0015131223518729763	7.620467088445637	3.097618028080543	7.644237148649596	3.1213880882845033
0.204	0.04	0.01675437686898136	0	0.004075974919164248	0.0016482669541276957	-0.0015131223518729763	0.03592402508083575	0.015106109914853665	0.0015131223518729763	7.842890121217118	3.1883982240674125	7.866660181421078	3.212168284271373
0.22	0.044	0.01842963346646733	0	0.013363837186657916	0.00554321808478596	0.00026558984416746867	0.030636162813342083	0.01288641538168137	-0.00026558984416746867	7.557026991049642	3.096112211639085	7.552854766260547	3.091939986849988
0.24	0.048	0.020104838325457577	0	0.013363837186657916	0.00554321808478596	0.00026558984416746867	0.034636162813342086	0.014561620240671617	-0.00026558984416746867	7.779274630131806	3.1873014532461448	7.775102405342712	3.1831292284570476
0.26	0.052000000000000005	0.021779986743059906	0	0.013363837186657916	0.00554321808478596	0.00026558984416746867	0.03863616281334209	0.016236768658273948	-0.00026558984416746867	8.00151520797034	3.278497752347042	7.9973429831812455	3.274325527557945
0.28	0.05600000000000001	0.023455074016540574	0	0.013363837186657916	0.00554321808478596	0.00026558984416746867	0.04263616281334209	0.017911855931754615	-0.00026558984416746867	8.223748540455716	3.369701292953534	8.21957631566662	3.365529068164436
0.3	0.06	0.02513009544333748	0	0.013363837186657916	0.00554321808478596	0.00026558984416746867	0.04663616281334208	0.019586877358551517	-0.00026558984416746867	8.445974443498745	3.4609122590570505	8.441802218709649	3.4567400342679533
0.325	0.064	0.026805046321073393	0	0.02555029210035989	0.010692117300004139	0.000740908987421296	0.03844970789964011	0.016112929021069256	-0.000740908987421296	7.991325297957403	3.2837819137460116	7.979686152441602	3.2721427682302147
0.34	0.068	0.02847992194756913	0	0.02555029210035989	0.010692117300004139	0.000740908987421296	0.042449707899640116	0.017787804647564992	-0.000740908987421296	8.21349240319239	3.375113893325347	8.201853257676587	3.3634747478095495
0.36	0.072	0.030154717620856752	0	0.02555029210035989	0.010692117300004139	0.000740908987421296	0.046449707899640105	0.019462600320852612	-0.000740908987421296	8.435651523053792	3.4664538464541517	8.42401237753799	3.454814700938354
0.38	0.076	0.03182942863919282	0	0.02555029210035989	0.010692117300004139	0.000740908987421296	0.05044970789964011	0.021137311339188676	-0.000740908987421296	8.657802473451564	3.5578019569498935	8.646163327935762	3.546162811434096
0.401	0.08	0.03350405030107149	0	0.02555029210035989	0.010692117300004139	0.000740908987421296	0.05444970789964011	0.022811933001067347	-0.000740908987421296	8.879945070318582	3.6491584086071356	8.86830592480278	3.637519263091339
0.43	0.08399999999999999	0.03517857790523782	0	0.0408470279615792	0.017136708087807585	0.0003271336366736932	0.04315297203842079	0.018041869817430233	-0.0003271336366736932	8.2487650389031	3.386445528415927	8.24362600554678	3.381306495059603
0.441	0.088	0.03685300675070091	0	0.0408470279615792	0.017136708087807585	0.0003271336366736932	0.047152972038420796	0.019716298662893327	-0.0003271336366736932	8.470928165764136	3.4777272958767456	8.465789132407815	3.4725882625204214
0.462	0.092	0.03852733213674711	0	0.0408470279615792	0.017136708087807585	0.0003271336366736932	0.0511529720384208	0.021390624048939526	-0.0003271336366736932	8.693082390716063	3.5690179594243494	8.687943357359742	3.5638789260680253
0.484	0.096	0.0402015493629532	0	0.0408470279615792	0.017136708087807585	0.0003271336366736932	0.0551529720384208	0.023064841275145614	-0.0003271336366736932	8.915227529864694	3.6603177028326495	8.910088496508372	3.6551786694763253
